GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,repeat,agent_density,step,s_step
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,158,0.003397
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,159,0.003384
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,160,0.003384
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,161,0.003402
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,162,0.003375
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,163,0.003373
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,164,0.003419
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,165,0.003407
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,166,0.003456
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,167,0.003430
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,168,0.003442
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,169,0.003465
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,170,0.003479
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,171,0.003480
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,172,0.003496
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,173,0.003499
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,174,0.003511
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,175,0.003489
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,176,0.003492
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,177,0.003509
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,178,0.003517
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,179,0.003530
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,180,0.003551
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,181,0.003547
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,182,0.003550
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,183,0.003585
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,184,0.003584
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,185,0.003613
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,186,0.003619
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,187,0.003618
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,188,0.003646
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,189,0.003657
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,190,0.003661
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,191,0.003638
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,192,0.003654
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,193,0.003651
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,194,0.003661
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,195,0.003668
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,196,0.003696
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,197,0.003707
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,198,0.003697
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,0,10.000000,199,0.003707
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,0,0.003831
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,1,0.002948
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,2,0.002959
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,3,0.002969
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,4,0.002964
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,5,0.002975
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,6,0.002976
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,7,0.002975
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,8,0.002983
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,9,0.002979
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,10,0.002979
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,11,0.002991
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,12,0.002990
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,13,0.002969
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,14,0.002986
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,15,0.002984
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,16,0.002973
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,17,0.002976
NVIDIA A100-SXM4-40GB,1,0,circles_spatial3D,200,106480,22.000000,2.000000,1,1,10.000000,18,0.002991
