GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,sort_period,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,8.000000,50,8.000000,58263.880208,0.027000,100.522171,0.000000,0.000000,0.502579,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,8.000000,100,8.000000,58263.882812,0.033667,100.653165,0.000000,0.000000,0.503233,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, circles_spatial3D_rtc,200,1000000,50.000000,8.000000,200,8.000000,58263.880208,0.034000,100.884916,0.000000,0.000000,0.504388,125000.000000,16.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,1.000000,0,1.000000,0.000000,0.000000,0.624657,0.009540,0.000000,0.003123,1000000.000000,1.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,1.000000,1,1.000000,0.000000,0.000000,0.288665,0.002728,0.000000,0.001443,1000000.000000,1.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,1.000000,2,1.000000,0.000000,0.000000,0.281404,0.002264,0.000000,0.001407,1000000.000000,1.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,1.000000,5,1.000000,0.000000,0.000000,0.283425,0.001550,0.000000,0.001417,1000000.000000,1.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,1.000000,10,1.000000,0.000000,0.000000,0.287270,0.001841,0.000000,0.001436,1000000.000000,1.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,1.000000,20,1.000000,0.000000,0.000000,0.299047,0.002282,0.000000,0.001495,1000000.000000,1.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,1.000000,50,1.000000,0.000000,0.000000,0.300637,0.001599,0.000000,0.001503,1000000.000000,1.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,1.000000,100,1.000000,0.000000,0.000000,0.302639,0.001626,0.000000,0.001513,1000000.000000,1.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,1.000000,200,1.000000,0.000000,0.000000,0.326317,0.002244,0.000000,0.001632,1000000.000000,1.000000
NVIDIA A100-SXM4-40GB,1,0, cupy-rect_by_cell_stripe_sorted_idx,200,1000000,100.000000,2.000000,0,1.000000,0.000000,0.000000,1.813047,0.001431,0.000000,0.009065,1000000.000000,2.000000
